Zaman,Enlem,Boylam,Derinlik,Buyukluk
2015-03-16 20:09:33,36.5195,27.9040,18.22,4.0
2015-03-13 13:33:09,36.5651,23.3048,6.17,4.3
2015-03-12 20:24:10,35.5235,27.5870,14.60,4.2
2015-03-12 00:39:17,35.3373,27.5533,7.44,4.5
2015-03-11 23:40:25,35.2855,27.4646,5.44,4.0
2015-03-08 16:40:37,35.6603,27.2796,28.13,4.0
2015-03-08 03:42:41,35.1600,24.9836,6.75,4.1
2015-02-27 22:25:06,38.6773,26.3623,25.29,4.1
2015-02-16 11:52:42,37.1478,30.0865,31.23,4.7
2015-02-14 19:49:16,35.0068,27.2223,6.81,4.0
2015-02-12 13:30:18,35.6790,25.6100,78.20,4.0
2015-02-10 08:56:30,37.1475,30.0690,11.86,4.5
2015-02-10 05:31:44,35.4401,28.4820,24.55,4.3
2015-02-10 04:01:54,36.0120,35.9605,23.68,4.6
2015-02-10 03:24:59,35.8486,40.4231,22.36,4.2
2015-02-09 22:52:49,39.4301,40.1351,13.01,4.3
2015-02-05 16:17:49,34.8060,25.2950,36.30,4.3
2015-02-05 06:16:45,42.8003,26.0975,7.55,4.3
2015-02-04 02:48:04,38.0410,42.7166,5.66,4.1
2015-02-02 04:41:04,40.3083,26.0295,14.63,4.1
2015-01-23 10:19:43,40.0455,28.5788,13.02,4.3
2015-01-22 19:27:46,37.3638,36.3098,7.85,4.3
2015-01-21 13:58:04,38.3160,42.8243,13.59,4.4
2015-01-17 01:59:39,34.9890,26.7611,4.85,4.0
2015-01-17 00:42:34,39.8775,30.3785,5.08,4.0
2015-01-13 11:19:14,37.1220,23.2098,7.29,4.6
2015-01-12 10:00:31,34.7375,26.7293,9.60,4.1
2015-01-10 14:00:06,35.4730,26.0320,35.20,4.4
2015-01-10 04:32:08,38.2026,27.0678,7.86,4.3
2015-01-08 18:44:46,37.0901,36.8058,8.00,4.6
2015-01-06 22:16:44,36.9540,34.4013,14.47,4.1
2015-01-05 11:54:00,35.0483,26.4563,9.39,4.4
2015-01-02 06:03:17,34.6331,24.0536,7.03,4.4
2014-12-29 08:06:22,38.8883,26.2845,17.32,4.5
2014-12-28 12:43:54,35.6986,28.4806,32.42,4.0
2014-12-23 21:35:00,36.9196,42.3331,11.31,4.0
2014-12-21 17:59:15,34.6316,25.4828,5.69,4.0
2014-12-16 09:02:13,40.1298,27.0845,17.35,4.3
2014-12-15 04:05:54,38.6630,45.1930,13.00,4.2
2014-12-06 08:36:48,38.9113,26.2463,7.83,4.1
2014-12-06 06:20:54,38.9011,26.2565,14.15,4.9
2014-12-06 01:45:06,38.9040,26.2741,22.48,5.1
2014-12-04 21:16:29,38.5991,26.0940,12.06,4.6
2014-12-04 05:35:25,35.9763,29.1588,37.67,4.0
2014-12-02 20:15:17,40.2465,25.1758,27.03,4.3
2014-12-01 22:48:08,35.1891,26.9260,25.98,4.0
2014-11-30 16:01:01,37.3865,26.9195,25.14,4.1
2014-11-30 06:38:29,39.3488,29.0120,8.37,4.0
2014-11-28 02:30:06,39.3318,29.0056,10.78,4.3
2014-11-26 05:05:32,36.9070,27.7096,20.83,4.2
2014-11-26 00:04:47,39.3350,29.0036,8.72,4.0
2014-11-18 01:13:45,38.7345,23.5415,5.49,4.0
2014-11-17 23:40:34,38.6820,23.4681,7.14,4.0
2014-11-17 23:09:04,38.5783,23.2481,51.05,5.3
2014-11-17 23:05:55,38.6850,23.4361,23.40,4.9
2014-11-15 20:23:30,36.4280,28.8160,6.02,4.2
2014-11-15 07:30:15,39.3255,28.9978,12.19,4.0
2014-11-12 16:25:37,36.0020,31.4780,22.50,4.0
2014-11-10 09:20:43,37.1473,28.7580,10.34,4.3
2014-11-10 06:16:40,37.1163,28.7345,14.46,4.8
2014-11-09 23:24:36,34.6190,26.5830,84.60,4.4
2014-10-30 14:35:44,38.7235,42.1101,12.23,4.4
2014-10-26 00:30:54,34.5983,25.2905,7.47,4.3
2014-10-22 17:11:05,40.4113,30.1001,7.68,4.5
2014-10-21 12:01:46,39.9795,39.6585,12.83,4.0
2014-10-21 03:03:57,38.1690,27.1045,11.74,4.1
2014-10-20 21:54:02,35.9386,31.0676,35.25,4.0
2014-10-18 13:41:35,35.8325,30.9963,21.34,4.0
2014-10-16 06:48:29,35.7536,26.6663,41.66,4.6
2014-10-16 06:10:33,35.7863,30.9703,50.72,4.0
2014-10-11 06:42:10,38.1873,27.0596,10.70,4.0
2014-10-08 12:36:15,42.3231,43.0373,2.37,4.0
2014-10-06 18:08:01,35.1151,26.7833,12.59,4.3
2014-10-04 12:27:57,35.3483,26.5293,8.72,4.5
2014-10-04 05:23:57,34.5140,25.3400,48.60,4.0
2014-10-02 15:51:58,36.0818,27.0425,29.73,4.2
2014-10-02 12:06:21,35.7306,26.5386,16.17,4.3
2014-10-01 07:16:28,36.9611,29.3695,25.37,4.2
2014-09-30 22:16:31,35.1480,27.0591,15.42,4.2
2014-09-29 08:15:07,39.4055,24.1898,12.13,4.2
2014-09-28 08:22:16,38.8356,40.9686,5.24,4.1
2014-09-26 19:26:30,34.6655,25.5693,17.64,4.1
2014-09-26 07:51:24,34.4390,25.3440,45.30,4.0
2014-09-22 07:25:36,35.3931,35.6426,31.71,4.0
2014-09-20 23:24:25,41.8160,35.9490,11.90,4.0
2014-09-20 02:52:57,39.1693,38.7200,7.62,4.2
2014-09-14 22:41:58,37.2820,23.1870,7.17,4.0
2014-09-12 22:55:36,36.2768,31.0308,40.23,4.4
2014-09-12 21:56:51,34.9673,23.4551,9.30,4.2
2014-09-04 21:00:03,36.1720,30.9301,41.03,5.2
2014-09-04 17:43:41,40.1668,24.9058,27.08,4.7
2014-09-04 09:04:06,34.3961,24.0430,4.06,4.1
2014-09-04 03:53:01,41.6153,32.4883,16.85,4.1
2014-08-31 15:08:03,36.7431,43.6975,102.37,4.1
2014-08-29 03:45:09,36.8513,23.7948,46.09,5.5
2014-08-27 10:02:30,35.9743,40.6146,7.84,4.3
2014-08-24 19:43:31,37.6440,30.6368,7.58,4.8
2014-08-24 13:06:54,35.4031,31.6171,12.99,4.0
2014-08-22 17:46:24,35.2531,27.5105,18.30,4.3
2014-08-22 04:27:54,40.0218,23.7146,13.95,4.9
2014-08-22 04:22:32,40.0381,23.8060,12.37,4.2
2014-08-21 20:37:14,35.5055,27.6283,4.74,4.6
2014-08-15 04:00:17,37.0156,27.3876,11.69,4.0
2014-08-14 12:27:59,35.9066,28.1063,21.39,4.0
2014-08-14 00:59:52,35.7485,27.3595,19.36,4.0
2014-08-13 14:17:39,34.8731,28.4533,15.35,4.0
2014-08-13 09:42:54,36.9278,27.6545,15.27,4.1
2014-08-11 22:23:32,40.3210,26.0166,8.76,4.1
2014-08-11 18:48:19,36.4040,23.5980,36.90,4.1
2014-08-08 08:20:45,34.7556,24.9458,6.73,4.5
2014-08-03 22:22:44,40.5916,29.1678,10.17,4.0
2014-07-22 08:04:21,34.5570,26.2490,15.00,4.5
2014-07-20 14:07:51,41.7390,35.8155,9.03,4.2
2014-07-20 02:46:49,36.7425,28.1100,37.97,4.0
2014-07-19 09:16:22,41.7963,42.0648,15.27,4.2
2014-07-19 02:24:31,38.5910,43.1265,12.61,4.1
2014-07-18 03:58:58,38.2330,26.6198,13.81,4.0
2014-07-16 11:59:29,40.2411,26.2518,16.24,4.0
2014-07-15 12:25:52,39.1300,29.0041,9.92,4.1
2014-07-12 21:58:23,36.5825,35.8845,20.44,4.0
2014-07-11 09:46:02,38.3038,23.4386,7.04,4.5
2014-07-10 18:31:34,36.5488,27.2845,22.84,4.2
2014-07-10 07:58:05,35.9220,30.2510,19.50,4.0
2014-07-09 23:45:02,40.4121,26.2645,21.06,4.2
2014-07-08 14:05:34,35.8135,23.6963,13.48,4.2
2014-07-06 23:08:32,40.7531,44.4016,11.94,4.1
2014-07-03 05:04:46,40.1931,27.9231,11.75,4.5
2014-06-30 16:35:25,35.2775,33.7853,36.82,4.1
2014-06-29 17:26:08,41.8865,46.7108,6.97,5.0
2014-06-29 11:19:05,35.1795,27.6946,10.86,4.2
2014-06-27 16:14:23,38.2246,24.9995,4.27,4.6
2014-06-26 16:22:07,39.6745,25.6480,11.59,4.1
2014-06-23 10:13:09,40.0000,36.3891,6.59,4.0
2014-06-20 13:59:42,36.3646,28.5753,49.42,4.3
2014-06-19 20:30:47,35.8063,32.1423,47.95,4.5
2014-06-15 19:46:54,40.2260,25.1253,10.99,4.1
2014-06-13 16:00:36,38.6768,43.1676,7.34,4.0
2014-06-13 00:34:52,35.4378,27.0975,58.73,4.8
2014-06-11 16:42:10,38.5696,43.1288,9.61,4.4
2014-06-11 03:53:42,34.9001,28.3678,50.36,5.2
2014-06-09 03:38:34,36.6125,36.0651,20.56,4.5
2014-06-06 17:10:27,39.8421,24.4770,34.78,4.4
2014-06-06 12:21:02,39.2268,23.7748,6.89,4.2
2014-06-01 12:05:53,34.6540,24.6170,32.50,4.7
2014-05-31 22:08:29,35.0325,26.0556,6.65,4.1
2014-05-30 04:06:21,40.1746,25.6383,19.57,4.1
2014-05-29 06:00:53,40.1191,24.3585,20.66,4.0
2014-05-28 03:59:51,40.3923,26.1770,12.07,4.1
2014-05-28 00:03:41,40.4911,42.3998,10.61,4.3
2014-05-27 00:16:16,38.8628,43.5591,12.38,4.3
2014-05-26 21:28:37,40.2476,25.0200,15.29,4.1
2014-05-25 11:47:54,40.4411,26.0410,28.65,4.5
2014-05-25 11:38:38,40.4128,26.1851,20.71,4.8
2014-05-25 00:08:00,40.0706,24.4488,39.43,4.3
2014-05-24 23:00:36,40.3895,25.9876,4.18,4.2
2014-05-24 22:08:39,40.1350,24.1628,5.78,4.0
2014-05-24 17:25:21,40.1675,23.2506,6.42,4.1
2014-05-24 16:49:50,40.1726,23.4620,11.01,4.5
2014-05-24 15:01:32,40.3770,26.1345,15.47,4.0
2014-05-24 14:49:15,40.3816,26.0231,11.87,4.5
2014-05-24 14:40:24,40.1306,24.4230,10.27,4.1
2014-05-24 12:46:01,40.2568,25.3188,37.81,4.2
2014-05-24 11:33:08,40.2765,25.7700,14.92,4.5
2014-05-24 11:18:45,40.3861,26.2146,25.58,4.0
2014-05-24 10:35:00,40.3970,26.1291,24.92,4.3
2014-05-24 10:11:40,40.3888,26.1786,19.09,4.6
2014-05-24 09:33:47,40.4213,26.2166,7.13,4.4
2014-05-24 09:31:18,40.3951,26.3058,6.98,5.3
2014-05-24 09:25:01,40.3035,25.2801,25.48,6.5
2014-05-20 23:30:48,39.6118,24.5303,32.07,4.3
2014-05-18 12:08:08,34.7400,26.1080,39.40,4.3
2014-05-06 01:59:59,39.4118,23.9050,17.54,4.1
2014-05-05 05:05:41,36.0475,31.0761,50.22,4.3
2014-05-03 04:46:42,36.3276,28.8631,32.25,4.1
2014-05-01 17:33:40,37.0261,27.4613,11.18,4.1
2014-05-01 14:16:12,38.0225,27.0510,8.23,4.1
2014-05-01 07:36:09,39.4550,37.3521,6.97,4.2
2014-04-30 04:03:31,38.2520,25.0600,39.12,4.7
2014-04-29 12:37:48,35.7870,23.3280,15.90,4.2
2014-04-21 13:05:54,35.3996,31.5820,58.41,4.0
2014-04-19 23:39:58,37.0345,28.8783,14.17,4.0
2014-04-16 23:49:52,36.2666,31.3651,29.10,4.2
2014-04-07 01:01:43,35.9943,31.7008,25.97,4.1
2014-04-04 20:08:08,37.2983,23.7596,38.37,5.2
2014-04-03 13:56:13,37.8451,42.9720,12.00,4.2
2014-03-31 11:16:43,34.6300,24.3150,34.70,4.0
2014-03-30 10:52:00,38.1675,46.7881,7.39,4.0
2014-03-27 13:12:40,35.1460,27.8685,33.52,4.0
2014-03-27 11:12:10,34.4350,25.2190,82.80,4.2
2014-03-26 14:00:14,38.1253,38.5763,12.25,4.0
2014-03-26 11:34:32,34.7500,25.6120,53.80,4.2
2014-03-18 14:33:10,38.8508,43.5828,8.55,4.0
2014-03-18 09:28:46,38.8590,43.5490,9.20,4.2
2014-03-15 05:29:34,37.6160,25.5008,15.19,4.1
2014-03-06 15:15:20,35.9801,31.3710,39.48,4.3
2014-03-05 12:03:30,38.6781,43.1888,6.84,4.0
2014-03-02 04:25:58,36.7391,35.1893,25.30,4.2
2014-02-28 03:51:52,36.2860,25.1780,21.40,4.1
2014-02-27 19:16:56,35.5880,23.3760,37.30,4.0
2014-02-24 04:41:04,34.8990,24.1125,10.49,4.0
2014-02-22 15:42:06,37.4290,36.4001,11.55,4.4
2014-02-18 21:51:35,38.8368,43.5630,11.67,4.6
2014-02-14 00:33:39,36.7523,36.0370,15.67,4.5
2014-02-03 18:29:44,34.8096,32.5463,24.57,4.1
2014-01-29 10:02:33,36.0668,29.0620,40.70,4.1
2014-01-23 09:44:23,35.4560,39.9838,2.39,4.2
2014-01-13 10:51:26,39.8125,26.1363,12.10,4.1
2014-01-10 13:20:47,37.2640,36.2470,8.31,4.0
2014-01-10 07:20:46,39.4531,27.9588,15.14,4.0
2014-01-07 19:41:21,39.7968,26.1410,12.10,4.0
2014-01-06 14:44:56,34.8220,24.8710,15.00,4.0
2013-12-28 15:21:03,36.0480,31.3320,43.60,6.0
2013-12-25 18:11:37,36.9883,31.0406,52.38,4.1
2013-12-24 23:10:52,35.1638,26.4166,7.97,4.1
2013-12-24 03:32:45,34.7961,26.1326,6.80,4.3
2013-12-24 02:17:43,38.8776,43.5106,0.00,4.1
2013-12-19 02:03:36,34.8995,28.7518,42.29,4.2
2013-12-18 21:20:07,39.8753,25.5160,17.11,4.1
2013-12-15 20:40:23,35.0110,25.7440,5.20,4.2
2013-12-08 17:31:57,36.6920,31.2570,65.00,5.0
2013-11-28 23:49:48,35.0360,24.2350,15.00,4.3
2013-11-27 04:21:36,40.8155,27.9080,9.06,4.0
2013-11-27 04:13:37,40.8338,27.9051,18.83,4.5
2013-11-24 20:49:37,40.7650,31.8760,19.70,4.9
2013-11-24 03:20:26,36.0060,45.2531,1.43,4.3
2013-11-23 23:26:42,35.7386,44.3265,6.06,5.0
2013-11-22 06:51:35,34.7230,43.1590,0.00,5.3
2013-11-13 07:13:45,34.7710,27.7460,4.00,4.4
2013-11-09 21:21:00,38.3912,45.0505,4.11,4.1
2013-11-08 10:12:54,37.6853,47.4230,15.73,4.1
2013-11-07 06:39:28,37.3700,36.2420,17.57,4.1
2013-11-05 17:42:47,34.3730,25.2520,15.00,4.1
2013-10-30 22:40:32,38.6801,43.2338,21.51,4.0
2013-10-30 08:28:05,34.7807,28.8398,10.04,4.0
2013-10-30 03:17:11,36.9088,27.5408,22.18,4.0
2013-10-23 12:24:22,36.3508,34.3323,21.35,4.5
2013-10-18 01:26:46,36.7517,27.3967,113.45,4.3
2013-10-11 05:15:58,40.5427,24.6047,30.53,4.4
2013-10-04 22:50:27,39.9880,42.9488,21.27,4.3
2013-09-27 10:02:40,37.0747,44.8193,5.13,4.4
2013-09-26 02:55:37,38.8597,43.5320,14.85,4.0
2013-09-25 02:18:09,35.2076,26.2893,13.15,4.0
2013-09-21 11:31:08,35.8103,31.1517,42.49,4.0
2013-09-21 02:15:44,38.6735,43.4187,17.03,4.5
2013-09-18 18:22:41,39.6987,41.6773,11.24,4.3
2013-09-18 00:23:33,42.1950,45.4973,8.48,4.0
2013-09-17 23:14:28,39.0798,41.3833,21.97,4.0
2013-09-17 20:40:50,39.0516,41.3988,19.01,4.9
2013-09-17 04:09:12,42.0392,45.7510,7.58,4.8
2013-09-16 10:31:39,39.0297,41.4348,19.46,4.5
2013-09-08 04:59:45,34.7214,25.0247,10.76,4.7
2013-09-02 10:34:49,35.1170,27.7542,7.27,4.1
2013-08-29 06:20:34,40.3493,27.4590,26.15,4.3
2013-08-28 06:26:08,38.3793,38.9065,18.24,4.2
2013-08-25 01:18:08,41.3988,46.8365,25.47,4.0
2013-08-17 18:16:31,40.4132,29.1193,14.34,4.5
2013-08-07 05:20:31,39.2092,29.4160,20.86,4.4
2013-08-02 01:10:28,36.6497,43.2213,11.33,4.5
2013-07-31 13:18:14,36.0485,31.3310,42.54,4.0
2013-07-31 01:26:53,40.3037,25.7712,26.71,4.0
2013-07-30 06:28:52,40.2687,25.8168,24.40,4.1
2013-07-30 06:28:06,40.2970,25.7933,24.81,4.1
2013-07-30 05:33:07,40.3028,25.7902,20.01,5.3
2013-07-28 18:57:55,40.9952,34.3733,17.37,4.4
2013-07-26 00:22:54,36.0573,35.8673,25.78,4.3
2013-07-25 23:05:48,37.3902,26.8428,25.43,4.1
2013-07-24 12:59:10,41.7190,32.3902,20.09,4.0
2013-07-21 21:43:41,41.1153,33.5258,13.44,4.3
2013-07-17 11:44:18,36.1025,31.2278,30.94,4.0
2013-07-13 17:31:47,37.1143,42.4382,13.70,4.0
2013-07-12 00:36:57,40.3738,25.9460,27.85,4.3
2013-06-30 13:16:14,36.0027,27.5278,30.75,4.0
2013-06-27 23:03:02,36.7512,31.2353,50.65,4.1
2013-06-21 18:26:40,36.6242,27.9318,83.41,4.2
2013-06-19 13:02:37,35.7672,27.2833,7.29,4.2
2013-06-16 20:31:38,38.1072,37.0793,13.05,4.1
2013-06-16 10:34:39,38.8797,43.5823,17.52,4.0
2013-06-15 17:03:15,34.7649,26.4014,30.35,4.4
2013-06-15 17:00:11,34.7315,25.9044,37.30,4.5
2013-06-15 16:54:34,34.7172,25.8987,30.80,4.1
2013-06-15 16:51:32,34.7140,25.7874,31.59,4.4
2013-06-15 16:46:44,34.7327,25.8984,31.37,4.3
2013-06-12 19:02:51,38.6247,43.6905,15.91,4.6
2013-06-09 15:15:08,38.8048,26.7840,26.69,4.0
2013-06-09 14:18:56,39.1392,29.0220,15.61,4.1
2013-06-04 04:12:27,38.6155,37.3748,15.76,4.3
2013-06-04 01:57:00,38.3840,24.6082,20.40,4.1
2013-05-29 14:43:31,39.1362,29.0983,7.00,4.0
2013-05-16 21:26:39,37.0218,28.3715,16.61,4.2
2013-05-16 21:21:17,37.0053,28.4100,20.87,4.4
2013-05-16 03:02:01,36.9827,28.4208,25.43,4.6
2013-05-15 16:52:27,36.9835,30.5023,53.53,4.3
2013-05-15 07:09:58,39.0063,41.1835,15.64,4.4
2013-05-06 18:33:18,37.3033,37.1300,12.36,4.3
2013-05-01 06:50:51,37.2980,37.1140,13.26,4.4
2013-05-01 06:47:56,37.3060,37.1017,7.89,4.2
2013-04-28 16:30:53,36.9433,27.7677,21.74,4.2
2013-04-27 14:04:17,40.0497,25.9223,26.01,4.0
2013-04-25 22:54:14,37.3105,37.1127,12.01,4.4
2013-04-21 01:45:38,36.1927,28.1948,50.96,4.4
2013-04-19 20:50:00,37.3173,37.1225,8.20,4.0
2013-04-18 10:40:37,38.4076,45.5701,14.87,4.5
2013-04-14 18:25:21,37.3075,36.2097,19.96,4.0
2013-04-06 11:26:05,34.7310,23.8280,15.00,5.2
2013-04-04 06:34:26,37.3193,37.1210,8.95,4.1
2013-04-03 13:29:22,34.7111,23.1085,51.32,4.4
2013-04-03 13:26:39,34.4023,23.3062,53.10,4.0
2013-04-01 16:54:56,38.8478,26.0055,36.74,4.2
2013-03-31 16:28:14,36.4332,25.0665,6.66,4.1
2013-03-25 20:55:18,35.9387,25.0790,5.85,4.5
2013-03-20 17:14:47,35.4533,28.8598,27.84,4.0
2013-03-19 12:44:31,42.0992,29.5900,46.11,4.5
2013-03-15 16:21:35,35.6142,27.8003,29.74,4.2
2013-03-13 18:28:11,40.1163,34.3810,19.06,4.1
2013-03-13 06:22:58,36.5657,43.3420,4.07,4.8
2013-03-12 20:47:01,39.1203,29.0583,12.81,4.1
2013-03-11 14:57:03,36.4662,43.3813,3.61,5.2
2013-03-10 10:04:14,38.6740,43.3892,21.95,4.0
2013-03-07 21:50:58,40.8147,36.1693,20.62,4.3
2013-03-07 03:21:11,38.7548,43.5548,20.85,4.2
2013-03-07 01:02:42,35.8690,26.6598,29.14,4.0
2013-03-03 11:22:25,36.1057,34.6080,24.16,4.0
2013-02-27 22:05:57,36.7298,26.5115,140.27,4.1
2013-02-25 08:03:44,37.1880,44.7523,4.09,4.1
2013-02-21 10:18:49,37.3502,26.8907,25.98,4.6
2013-02-20 06:59:01,37.9095,29.3203,22.78,4.1
2013-02-19 12:34:52,34.9338,28.3343,6.04,4.3
2013-02-15 14:43:17,40.3837,23.9317,8.48,4.8
2013-02-12 20:20:32,37.1065,36.9522,12.99,4.2
2013-02-12 17:00:17,38.5935,43.2200,22.41,4.3
2013-02-11 15:00:29,39.7292,25.6595,23.09,4.0
2013-02-10 18:10:41,39.7310,25.5945,19.18,4.1
2013-02-04 07:57:20,35.8833,26.0745,26.04,4.3
2013-01-31 01:45:53,38.8235,43.6605,16.20,4.0
2013-01-29 01:48:52,35.4082,27.0355,7.45,4.3
2013-01-19 19:26:40,39.6382,25.6795,20.91,4.2
2013-01-13 17:54:32,39.6520,25.6377,25.50,4.3
2013-01-13 08:55:14,39.6758,25.5837,24.87,4.5
2013-01-12 20:50:11,38.8458,26.0447,32.95,4.1
2013-01-12 13:47:38,39.6447,25.6733,6.89,4.0
2013-01-11 21:56:16,40.3985,25.9448,24.78,4.2
2013-01-11 00:30:19,39.6790,25.5208,26.83,4.6
2013-01-10 05:49:57,39.6408,25.5828,21.88,4.2
2013-01-09 15:41:32,39.7075,25.6580,22.81,4.9
2013-01-08 14:16:09,39.6800,25.6700,22.90,5.6
2013-01-08 06:15:05,37.9108,37.9265,7.60,4.3
2013-01-08 06:05:06,37.9360,37.9788,15.35,4.7
2012-12-27 16:09:10,36.1948,28.8563,16.90,4.0
2012-12-25 22:55:51,42.3147,41.0372,8.82,4.4
2012-12-25 22:44:32,42.5400,40.9400,2.00,5.4
2012-12-25 15:35:52,39.8472,34.1000,17.12,4.1
2012-12-24 22:41:13,36.7260,26.4847,6.20,4.1
2012-12-24 04:14:49,37.8497,37.0177,12.40,4.0
2012-12-23 13:31:40,42.5800,40.9800,10.00,5.8
2012-12-23 07:12:31,38.4312,44.8953,5.00,4.2
2012-12-23 06:38:55,38.4717,44.9668,7.67,5.1
2012-12-16 07:03:06,35.2937,27.6402,5.00,4.2
2012-12-12 21:57:16,40.1002,24.9312,8.60,4.1
2012-12-12 07:52:48,39.3738,40.9137,14.84,4.0
2012-12-12 01:18:14,37.3280,36.2370,20.12,4.1
2012-12-07 04:50:58,36.6823,31.5755,90.08,4.1
2012-12-06 17:48:15,36.9400,23.1100,13.00,4.5
2012-12-06 12:38:18,38.8222,43.6670,19.57,4.0
2012-12-04 18:59:43,36.9200,23.0300,10.00,4.5
2012-12-02 19:02:58,36.6298,27.9543,4.05,4.0
2012-12-01 03:51:43,37.4735,38.3485,17.86,4.1
2012-11-30 02:32:36,37.2087,28.6405,20.27,4.2
2012-11-29 11:28:39,37.1508,26.7605,8.20,4.3
2012-11-26 17:35:41,36.6177,27.9523,7.40,4.8
2012-11-25 08:51:46,36.5958,27.9220,10.77,4.0
2012-11-24 21:35:22,36.6172,27.9445,4.45,4.1
2012-11-24 21:31:15,36.5883,27.9277,20.59,4.2
2012-11-24 21:04:17,36.6002,27.9387,11.66,4.3
2012-11-24 16:04:28,38.8330,43.5725,17.53,4.5
2012-11-20 17:56:28,39.4890,39.8407,11.90,4.2
2012-11-18 19:18:45,37.3262,37.1330,27.95,4.0
2012-11-16 03:58:18,38.3903,47.2925,3.97,4.8
2012-11-14 07:24:28,35.8450,29.7428,9.60,4.5
2012-11-14 00:03:20,37.3368,37.1902,7.10,4.0
2012-11-14 00:01:59,37.3052,37.1202,27.71,4.4
2012-11-13 23:55:49,37.3055,37.1200,23.41,4.7
2012-11-13 18:25:49,36.5287,28.2418,8.40,4.0
2012-11-10 11:00:32,38.6760,43.1632,17.60,4.1
2012-11-09 04:46:16,36.6800,27.9600,2.00,4.0
2012-11-08 09:45:05,38.4300,46.7900,2.00,4.2
2012-11-07 07:02:10,38.2200,46.7100,2.00,4.4
2012-11-07 06:26:32,38.4800,46.6200,5.00,5.6
2012-10-30 08:09:27,36.5600,26.4600,125.00,4.3
2012-10-30 00:12:35,39.1385,29.1787,21.35,4.1
2012-10-27 03:56:42,38.3600,46.6700,2.00,4.3
2012-10-26 23:16:46,38.8100,23.0300,29.20,4.8
2012-10-26 22:31:20,38.4100,46.8500,20.00,4.5
2012-10-26 09:40:33,36.5058,31.4583,53.52,4.3
2012-10-20 01:09:40,36.5500,28.2425,2.90,4.1
2012-10-16 10:25:05,37.2710,37.1372,28.96,4.6
2012-10-16 01:16:18,37.2773,37.1484,13.30,4.6
2012-10-14 10:13:39,41.8800,46.4400,10.00,5.6
2012-10-14 10:08:23,41.7900,46.2900,2.00,4.2
2012-10-13 18:44:23,41.2953,45.2235,5.00,4.3
2012-10-09 00:41:04,35.4100,27.8600,20.00,4.3
2012-10-06 20:37:09,40.2838,25.2853,19.80,4.7
2012-10-05 10:25:27,39.3502,33.7987,19.84,4.5
2012-09-29 05:25:41,35.2818,27.8233,4.40,4.3
2012-09-29 02:39:31,35.3117,27.8022,5.00,4.3
2012-09-27 00:56:50,38.2489,46.6008,11.02,4.2
2012-09-26 01:28:29,34.7185,29.9730,12.30,4.7
2012-09-24 16:13:41,38.5477,43.7490,6.23,4.0
2012-09-23 09:10:42,38.7085,42.9545,18.56,4.3
2012-09-23 05:40:56,38.5000,46.8300,2.00,4.3
2012-09-22 03:51:06,34.9797,26.9128,8.10,4.0
2012-09-20 18:47:12,35.1707,27.8098,7.90,4.1
2012-09-20 01:11:12,37.3151,37.1366,12.88,4.0
2012-09-19 23:15:07,37.2900,37.1467,25.44,4.3
2012-09-19 09:17:46,37.2838,37.1398,22.35,5.0
2012-09-19 07:19:21,37.3145,37.1168,26.02,4.0
2012-09-17 07:05:51,38.6900,46.7600,2.00,4.3
2012-09-16 07:54:15,37.5058,35.6632,24.21,4.7
2012-09-13 02:42:21,37.2037,43.7428,6.01,4.1
2012-09-12 23:29:35,37.1665,43.7432,7.32,4.3
2012-09-12 05:00:24,36.9200,24.2100,7.00,4.3
2012-09-12 03:27:45,34.7400,24.0300,30.00,5.4
2012-09-09 19:31:06,39.9739,24.9923,20.45,4.6
2012-09-09 07:26:06,36.8500,24.4700,122.00,4.3
2012-09-08 20:35:56,38.6803,45.9537,18.91,4.0
2012-09-08 10:01:06,37.2895,37.1293,21.68,4.3
2012-09-05 15:49:02,38.9740,27.6217,20.71,4.1
2012-09-04 14:04:48,35.2230,27.9273,27.50,4.3
2012-09-03 16:22:39,35.7416,25.9144,31.28,4.2
2012-08-31 14:14:49,39.4928,39.9912,15.86,4.2
2012-08-25 07:24:46,38.7117,28.0330,17.40,4.1
2012-08-22 05:28:43,38.5132,45.9323,14.09,4.1
2012-08-19 23:08:23,39.6515,43.7038,12.71,4.3
2012-08-19 19:27:22,39.6547,43.6988,11.93,4.4
2012-08-19 01:58:33,38.4900,46.8000,10.00,4.3
2012-08-16 17:14:16,38.4900,46.8400,20.00,4.8
2012-08-15 17:49:50,38.5317,46.8838,12.31,5.0
2012-08-14 14:02:31,38.5162,46.2135,9.35,4.8
2012-08-13 10:45:47,38.3300,46.7400,2.00,4.4
2012-08-13 08:16:51,38.4000,46.9400,2.00,4.1
2012-08-13 01:56:12,38.4300,46.6700,5.00,4.6
2012-08-12 04:25:25,38.4400,47.0400,10.00,4.2
2012-08-11 23:00:19,38.4100,46.9200,10.00,4.0
2012-08-11 22:24:04,38.5400,46.7300,10.00,5.2
2012-08-11 19:52:46,38.4100,46.9300,10.00,4.7
2012-08-11 18:56:51,38.1200,46.9000,10.00,4.3
2012-08-11 17:58:34,38.2400,46.6900,5.00,4.4
2012-08-11 16:21:56,38.3800,46.8900,5.00,4.0
2012-08-11 16:00:51,38.3800,46.7200,2.00,4.1
2012-08-11 15:43:23,38.5300,46.7800,30.00,4.9
2012-08-11 15:21:16,38.4500,46.9000,2.00,4.7
